0.1 , 3.07464
0.1 , 3.53482
0.1 , 4.37184
0.1 , 4.55884
0.1 , 4.1633
0.1 , 4.47878
0.1 , 4.34302
0.1 , 4.58919
0.1 , 4.92747
0.1 , 5.31879
