0.1 , 8.18019
0.2 , 12.261
0.3 , 17.2918
0.4 , 22.165
0.5 , 26.0593
0.6 , 29.7568
0.7 , 35.7255
0.8 , 36.4418
0.9 , 41.5534
1 , 45.8364
